InChI_Key,species,SLN,SMILES,LogS,UnLogged_LogS,MW,MLOGP,Kh_first,UnLoggedKh_first,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CWJSHJJYOPWUGX-UHFFFAOYSA-N,Chlorpropham,ClC[2]=CHC(=CHCH=CH@2)NHC(=O)OCH(CH3)CH3,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.385,0.000412098,213.68,2.378,-3.135494216,0.000731991,11.15775699,-0.470123457,11.15775699,0.130385015,0.818819204,213.664,201.568,213.0556563,76,0,0.411370985,-0.446591943,0.446591943,0.411370985,1.5,2.214285714,2.785714286,35.49569104,10.30434353,2.043810417,-2.087311548,2.145180958,-2.173295333,6.30432198,0.129675765,2.559925674,325.6529664,10.55204176,8.0812124,8.837141346,6.5753874,4.309000531,4.686965004,3.089410747,3.525846528,1.413757502,1.648854605,0.92762546,1.117913308,-1.22,1087.970162,10.85824726,4.861820261,3.661951242,88.01936732,4.736862954,0,0,0,0,6.093240071,5.316788604,4.794537184,0,0,17.66730696,32.0465756,10.71001959,6.103966388,9.531400138,23.38156624,0,0,0,19.95144079,5.316788604,29.28810159,0,0,5.316788604,10.48192346,0,11.60093989,12.19720646,4.736862954,0,13.8474744,24.26546827,5.022633314,0,0,38.33,6.093240071,4.794537184,0,6.103966388,10.71001959,0,0,38.11294267,0,5.316788604,16.33780284,4.900872071,5.741914088,11.15775699,3.144719388,0.627916667,0,6.89329806,-0.600508472,3.578475652,0,0.3,14,1,3,0,0,0,1,0,1,2,1,4,2,0,0,0,1,3.2969,56.6917,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CWRYPZZKDGJXCA-UHFFFAOYSA-N,Acenaphthene,C[1]H2CH2C[7]C[8]=C(CH=CHCH=C@1@8)CH=CHCH=@7,c1cc2c3c(cccc3c1)CC2,-4.63,2.34E-05,154.22,3.958,2.63108916,427.6506732,2.248842593,1.232824074,2.248842593,1.232824074,0.546960776,154.212,144.132,154.0782503,58,0,-0.011957882,-0.061354786,0.061354786,0.011957882,0.75,1.333333333,1.916666667,14.1571455,10.05821601,2.113963103,-1.988272702,2.294018183,-1.75729792,5.900871749,1.024072858,2.580405551,401.9826286,7.966255326,6.878315178,6.878315178,5.949489743,4.445140653,4.445140653,3.432385463,3.432385463,2.740964657,2.740964657,2.187781683,2.187781683,-1.3,1448.534631,6.241943084,2.099553891,0.672266027,71.83712073,0,0,0,0,0,0,0,0,0,0,36.39820241,34.74099466,0,0,0,10.77244843,0,0,0,12.84164325,0,47.52510539,0,0,0,0,0,0,0,12.84164325,0,11.12690298,36.39820241,0,10.77244843,0,0,0,0,0,0,0,0,34.74099466,0,0,36.39820241,0,0,0,0,2.918981481,3.061296296,0,13.22074074,2.465648148,0,0,0.166666667,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,3,2.9384,51.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXBDYQVECUFKRK-UHFFFAOYSA-N,Butyl methyl ether,O(CH2CH2CH2CH3)CH3,CCCCOC,-0.99,0.102329299,88.17,1.209,5.426150738,266778.4457,4.782222222,0.913194444,4.782222222,0.913194444,0.474106796,88.15,76.054,88.088815,38,0,0.046166134,-0.384690379,0.384690379,0.046166134,1.5,2.166666667,2.333333333,16.46135462,10.36277784,1.74096974,-1.889431707,1.827735565,-1.835627536,4.2577352,0.193967853,2.339092315,15.90013453,4.828427125,4.529568634,4.529568634,2.914213562,2.404030206,2.404030206,1.34635267,1.34635267,0.702015103,0.702015103,0.288675135,0.288675135,-0.04,20.98630086,5.96,4.96,3.96,39.31256471,4.736862954,0,0,0,0,0,0,0,0,0,13.34455882,6.420821623,13.71667951,0,4.736862954,0,0,0,0,19.76538045,13.71667951,0,0,0,0,0,0,0,13.71667951,4.736862954,0,19.76538045,0,0,0,0,9.23,0,0,0,0,0,6.606881965,12.84164325,7.109797541,0,6.9237372,4.736862954,4.782222222,0,0,0,0,0,0,2.420972222,3.065,1.731805556,1,6,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.4329,26.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CXKIGWXPPVZSQK-UHFFFAOYSA-N,"2,2',3,4',6-Pentachlorobiphenyl",ClC[2]=C(CH=CHC(=C@2C[10]=C(CH=C(CH=CH@10)Cl)Cl)Cl)Cl,Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,-7.43,3.72E-08,326.42,6.232,3.9633163,9190.016688,6.136769337,0.37813807,6.136769337,0.37813807,0.516501532,326.437,321.397,323.8833886,88,0,0.068566701,-0.084288156,0.084288156,0.068566701,0.647058824,1.294117647,1.941176471,35.50079044,10.05672743,2.141047566,-2.101924125,2.417828787,-1.842797877,6.466085616,1.611817243,2.721523075,577.3489384,12.57698579,8.276573711,12.05621844,8.002907755,4.593628657,6.483451022,3.342359054,5.378359688,2.244460964,3.911522213,1.466190136,2.700905776,-0.11,6465.87264,13.32467923,5.255925393,2.669225413,124.0048285,0,0,0,0,0,0,0,0,0,0,64.07106652,24.26546827,21.17216961,15.06789994,0,58.00469945,0,0,0,0,0,55.44500191,0,11.12690298,0,0,0,58.00469945,0,0,0,0,30.33183534,25.11316657,11.12690298,0,0,0,0,0,0,36.24006955,0,0,30.33183534,0,0,58.00469945,0,30.16371159,0,2.320078263,1.315802469,0,8.422629896,0,0,0,0,17,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,2,6.6206,76.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXOWYJMDMMMMJO-UHFFFAOYSA-N,"2,2-Dimethylpentane",C(CH2CH2CH3)(CH3)(CH3)CH3,CCCC(C)(C)C,-4.36,4.37E-05,100.23,3.869,12.68410845,4.83E+12,2.274305556,0.550347222,2.274305556,0.550347222,0.475020748,100.205,84.077,100.1252005,44,0,-0.03827118,-0.065362572,0.065362572,0.03827118,1.142857143,1.571428571,1.571428571,14.11478761,9.911430893,2.055444423,-2.147949012,2.188397465,-2.018845941,4.577417943,0.373103951,3.154490065,38.490225,5.914213562,5.914213562,5.914213562,3.060660172,3.060660172,3.060660172,3.310660172,3.310660172,1,1,0.75,0.75,0,18.14170945,7,2.34375,6,46.92890371,0,0,0,0,0,0,0,0,0,0,34.11577042,11.83581209,0,0,0,0,0,0,5.414990469,40.53659204,0,0,0,0,0,0,0,0,0,0,5.414990469,40.53659204,0,0,0,0,0,0,0,0,0,5.414990469,0,12.84164325,0,0,27.6949488,0,0,0,0,0,0.550347222,0,0,2.649305556,9.050347222,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8326,34.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXQSCYIVCSCSES-UHFFFAOYSA-N,3-Chloropentane,CH3CH2CH(CH2CH3)Cl,CCC(Cl)CC,-2.63,0.002344229,106.61,2.604,7.875339305,75048031.46,5.649691358,0.407407407,5.649691358,0.407407407,0.474567634,106.596,95.508,106.054928,38,0,0.033039316,-0.12303082,0.12303082,0.033039316,1.333333333,1.666666667,1.666666667,35.4957439,10.26633895,1.91267064,-1.95413524,2.027881351,-1.88880602,6.200149092,0.781975163,2.754184786,23.11941548,4.991563832,4.369528305,5.125457251,2.808060412,2.448928034,2.885363814,1.413778415,2.030991815,0.885956969,1.503170369,0.288675135,0.288675135,0.29,19.80026906,6.29,3.479035917,2.523100233,44.50228571,0,0,0,0,0,0,0,0,0,11.60093989,13.8474744,12.84164325,5.377087868,0,0,11.60093989,0,0,0,32.06620551,0,0,0,0,0,0,0,11.60093989,5.377087868,0,0,26.68911765,0,0,0,0,0,0,0,0,0,5.377087868,12.84164325,0,0,0,13.8474744,11.60093989,0,5.649691358,0,0.407407407,0,0,0,2.19058642,4.196759259,0,1,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.4138,30.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXWXQJXEFPUFDZ-UHFFFAOYSA-N,"1,2,3,4-Tetrahydronaphthalene",C[1]H2CH2CH2C[10]=C(CH=CHCH=CH@10)CH2@1,c1ccc2c(c1)CCCC2,-4.37,4.27E-05,132.22,3.562,5.278514739,189895.5287,2.258425926,1.301759259,2.258425926,1.301759259,0.508629721,132.206,120.11,132.0939004,52,0,-0.027602667,-0.061974403,0.061974403,0.027602667,0.8,1.3,1.8,14.10849832,9.920457715,2.054300106,-2.133853191,2.191966859,-2.003193075,5.282254732,0.685465716,2.414292094,200.234849,6.811554788,6.137828202,6.137828202,4.966326495,4.03445705,4.03445705,2.97581711,2.97581711,2.260616132,2.260616132,1.676176864,1.676176864,-0.78,348.5704618,5.964482443,2.451790186,0.94200167,61.88534042,0,0,0,0,0,0,0,0,0,0,24.26546827,36.81018948,0,0,0,0,0,0,0,25.68328649,0,35.39237126,0,0,0,0,0,0,0,12.84164325,0,23.96854623,24.26546827,0,0,0,0,0,0,0,0,0,0,25.68328649,11.12690298,0,24.26546827,0,0,0,0,0,3.155092593,0,8.80287037,5.37537037,0,0,0.4,10,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,2.5654,43.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYNYIHKIEHGYOZ-UHFFFAOYSA-N,1-Bromopropane,CH2(CH2CH3)Br,CCCBr,-1.73,0.018620871,123,2.026,6.812445099,6492995.457,3.248263889,1.131944444,3.248263889,1.131944444,0.465988151,122.993,115.937,121.9731123,26,0,0.002862797,-0.09281865,0.09281865,0.002862797,1.75,2,2,79.91872953,10.59366058,1.582145349,-1.655371313,1.799761563,-1.539329899,9.08886046,1.118197151,1.974744871,5.245112498,3.414213562,2.792178035,4.378174574,1.914213562,1.474368023,2.595836931,0.688982237,1.481980506,0.188982237,0.981980506,0,0,0.48,6.854752972,4.48,3.48,2.48,35.33668286,0,0,0,0,0,0,0,0,0,0,22.8536811,6.420821623,5.330089647,0,0,15.9299439,0,0,0,13.34455882,5.330089647,0,0,0,0,0,0,15.9299439,5.330089647,0,0,13.34455882,0,0,0,0,0,0,0,0,0,0,5.330089647,6.420821623,0,0,22.8536811,0,0,3.248263889,0,1.131944444,0,0,0,1.236111111,2.133680556,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.7913,24.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,ClC(Cl)=C(Cl)Cl,-2.54,0.002884032,165.82,2.459,7.38579108,24310342.64,4.99382716,-0.098765432,4.99382716,0.098765432,0.517976402,165.834,165.834,163.8754107,36,0,0.136441793,-0.068220897,0.136441793,0.068220897,0.666666667,0.833333333,0.833333333,35.5437959,11.22151756,1.875927939,-1.754816994,2.195521962,-1.474710379,6.672996404,2.25152185,3.675948765,55.61727061,5.154700538,2.511857892,5.535573676,2.64273441,1.005928946,2.517786838,0.520821616,2.419607705,0.142857143,1.285714286,0,0,0.9,13.60964047,6.9,2.975404327,3.104081633,55.62765502,0,8.982936348,0,0,0,0,0,0,0,0,46.40375956,0,0,0,0,46.40375956,0,0,0,0,0,8.982936348,0,0,0,0,0,46.40375956,0,0,0,0,8.982936348,0,0,0,0,0,0,0,8.982936348,0,0,0,0,0,0,46.40375956,-0.197530864,19.97530864,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0682,30.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZGCEKJOLUNIFY-UHFFFAOYSA-N,1-Chloro-4-nitrobenzene,C[1](CH=CHC(=CHCH=@1)N[+1](=O)O[-1])Cl,O=[N+]([O-])c1ccc(Cl)cc1,-2.92,0.001202264,157.56,2.509,-0.693147181,0.202699566,10.07469766,-0.461975309,10.07469766,0.05962963,0.463602103,157.556,153.524,156.993056,52,0,0.269027427,-0.258309627,0.269027427,0.258309627,1.3,1.8,2.2,35.49569083,10.31552431,2.008247122,-1.881852594,2.140819531,-1.848831983,6.301254648,-0.384436974,3.003400685,244.4296584,7.560477932,4.951075726,5.707004672,4.698377303,2.599104611,2.977069084,1.733526565,2.169962346,1.037444713,1.289421028,0.562807003,0.68879516,-1.09,180.9125147,7.022233446,2.662619175,1.448106572,62.38764507,0,0,0,0,5.687386275,0,10.11431827,0,0,0,11.60093989,12.13273414,17.15536745,4.923311049,4.923311049,17.28832616,0,0,0,0,0,39.40241986,0,0,0,5.687386275,0,11.60093989,4.923311049,0,10.11431827,0,24.26546827,5.022633314,0,0,43.14,4.923311049,10.11431827,0,5.687386275,5.022633314,0,24.26546827,0,0,0,11.60093989,0,5.493752834,9.612722348,10.57988284,0.05962963,0,5.69845679,0,0,0,0,10,0,3,0,0,0,1,0,1,2,0,4,1,0,0,0,1,2.2482,38.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZZYITDELCSZES-UHFFFAOYSA-N,Diphenylmethane,CH2(C[4]=CHCH=CHCH=CH@4)C[15]=CHCH=CHCH=CH@15,c1ccc(Cc2ccccc2)cc1,-4.125,7.50E-05,168.25,4.148,2.577021939,377.591265,2.159722222,1.029444444,2.159722222,1.029444444,0.645200185,168.239,156.143,168.0939004,64,0,-0.002577562,-0.062248361,0.062248361,0.002577562,0.538461538,0.923076923,1.307692308,13.9733912,10.05742132,1.9209363,-1.995602313,2.073038517,-1.851933418,5.248482575,1.193456421,2.161475751,310.8124823,8.932875131,7.480609473,7.480609473,6.449489743,4.528473986,4.528473986,3.147973815,3.147973815,2.093897615,2.093897615,1.427425663,1.427425663,-1.56,1589.71823,8.057239276,3.902562753,2.187074407,78.85343944,0,0,0,0,0,0,0,0,0,0,60.66367068,17.54772461,0,0,0,0,0,0,0,6.420821623,0,71.79057367,0,0,0,0,0,0,0,6.420821623,0,11.12690298,60.66367068,0,0,0,0,0,0,0,0,0,6.420821623,11.12690298,0,0,60.66367068,0,0,0,0,0,2.738333333,0,21.06555556,1.029444444,0,0,0.076923077,13,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,3.2774,55.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCAYPVUWAIABOU-UHFFFAOYSA-N,Hexadecane,CH2(CH2CH2CH2CH2CH2CH2CH2CH3)CH2CH2CH2CH2CH2CH2CH3,CCCCCCCCCCCCCCCC,-8.4,3.98E-09,226.5,6.437,12.85999911,7.24E+12,2.290220142,1.372777778,2.290220142,1.372777778,0.314904724,226.448,192.176,226.2660511,98,0,-0.053305973,-0.065382383,0.065382383,0.053305973,0.3125,0.5,0.6875,13.98776473,10.04601975,1.923234663,-2.018490412,2.120864729,-1.820880253,4.479764729,0.538019747,2.828262413,92.60593782,11.89949494,11.89949494,11.89949494,7.914213562,7.914213562,7.914213562,5.242640687,5.242640687,3.457106781,3.457106781,2.267766953,2.267766953,0,3682.875587,16,15,14,104.2133827,0,0,0,0,0,0,0,0,0,0,103.7389771,0,0,0,0,0,0,0,0,103.7389771,0,0,0,0,0,0,0,0,0,0,0,103.7389771,0,0,0,0,0,0,0,0,0,0,0,89.89150272,0,0,13.8474744,0,0,0,0,0,0,0,0,20.41955972,4.580440283,0,1,16,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6.4876,75.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
DCMURXAZTZQAFB-UHFFFAOYSA-N,"2,2',5-Trichlorobiphenyl",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl,Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-6.02,9.55E-07,257.54,5.472,3.244193633,1754.662655,6.085429579,0.645833333,6.085429579,0.645833333,0.648945482,257.547,250.491,255.9613333,76,0,0.048547361,-0.084319595,0.084319595,0.048547361,0.666666667,1.333333333,2.066666667,35.49787945,10.06094093,2.066821606,-2.063134421,2.340777499,-1.805514192,6.371996864,1.614870595,2.635165318,491.9759471,10.83649881,7.675345303,9.943132141,7.18154055,4.38233085,5.516224269,3.104014501,4.354850535,2.09243572,2.986709265,1.383536162,2.012521177,-0.69,3016.278461,10.81546916,4.441475409,2.282757956,103.398296,0,0,0,0,0,0,0,0,0,0,53.00192088,24.26546827,26.19480292,0,0,34.80281967,0,0,0,0,0,57.53246942,0,11.12690298,0,0,0,34.80281967,0,0,0,0,42.46456948,15.06789994,11.12690298,0,0,0,0,0,0,15.06789994,11.12690298,0,12.13273414,30.33183534,0,34.80281967,0,18.08411801,0,1.961561476,1.75132716,0,12.86966002,0,0,0,0,15,0,0,0,0,0,2,0,2,0,0,3,1,0,0,0,2,5.3138,66.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDMOUSALMHHKOS-UHFFFAOYSA-N,Dichlorotetrafluoroethane,FC(F)(Cl)C(F)(F)Cl,FC(F)(Cl)C(F)(F)Cl,-3.12,0.000758578,170.92,2.604,11.61828598,4.15E+11,11.11265432,-4.658179012,11.11265432,3.793981481,0.419713245,170.92,170.92,169.9313182,50,0,0.398317306,-0.179461898,0.398317306,0.179461898,0.75,0.875,0.875,35.4988217,10.7292132,2.53003516,-2.114722506,2.398479482,-2.28055955,6.311226154,-0.095989488,4.020391543,67.01955001,7,3.267786838,4.77964473,3.25,1.383893419,2.139822365,0.995518138,1.944911183,0.321428571,0.892857143,0,0,0.3,21.30605883,8.3,1.915110054,2.046097815,52.37286721,0,0,0,0,0,10.76342198,0,0,17.56166019,0,0,23.20187978,0,0,17.56166019,23.20187978,0,0,0,10.76342198,0,0,0,0,0,17.56166019,0,23.20187978,10.76342198,0,0,0,0,0,0,0,0,10.76342198,17.56166019,0,0,0,0,0,0,0,23.20187978,0,44.45061728,7.587962963,0,-9.316358025,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2.6496,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDUIUBPJPOKOMV-UHFFFAOYSA-N,Methoprotryne,S(CH3)C[6]=NC(=NC(=N@6)NHCH2CH2CH2OCH3)NHCH(CH3)CH3,COCCCNc1nc(NC(C)C)nc(SC)n1,-2.93,0.001174898,271.44,2.413,-10.34174248,4.55E-11,4.991402683,0.294858813,4.991402683,0.294858813,0.552055459,271.39,250.222,271.1466813,102,0,0.228190236,-0.38462032,0.38462032,0.228190236,1.222222222,1.944444444,2.555555556,32.16642645,10.40214413,2.058568473,-2.10641204,2.135478017,-2.153100428,7.979904869,0.197473083,2.644339844,361.2868506,13.38046889,11.35680798,12.17330456,8.651397005,5.947865711,7.172610582,4.041489595,4.814886257,2.023594947,2.571317504,1.266292009,1.621802945,-1.08,9361.60237,14.97910165,8.097619192,5.503235109,112.3462636,15.37044016,0,5.156436482,11.89667856,0,0,0,0,14.95193556,0,11.76188495,26.52406521,26.30327674,0,4.736862954,23.65856351,0,14.95193556,0,31.46657333,37.1507823,0,0,0,10.63357721,11.89667856,0,11.76188495,47.51098149,4.736862954,0,20.26829602,5.156436482,0,0,0,71.96,0,0,0,0,23.09495587,19.57245999,11.76188495,7.109797541,20.10324358,25.58551277,4.736862954,4.991402683,1.501021091,12.92759062,7.063995208,0,1.214994987,0.294858813,2.867973277,5.610953835,1.693876149,0.727272727,18,2,6,0,0,0,0,1,1,7,2,7,8,0,0,0,1,1.8622,75.3494,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
